
OSPF Process 100 with Router ID 3.3.3.3
Link State Database

Area: 0.0.0.0
----------------------------------------------------------------------------
 Type      LinkState ID    AdvRouter        Age    Len Sequence       Metric
 Router    2.1.3.1         2.1.3.1         1233     36 8000000f            1
 Router    3.3.3.1         3.3.3.1          909    144 80000013            1
 Router    3.3.3.2         3.3.3.2          187     60 80000010            1
 Router    3.3.3.3         3.3.3.3         1585     60 8000000f            1
 Router    3.3.3.4         3.3.3.4         1643     60 8000000f            1
 Router    3.3.3.5         3.3.3.5         1296     60 8000000f            1
 Router    3.3.3.6         3.3.3.6         1571     96 80000010            1
 Router    30.0.0.1        30.0.0.1         166     36 8000000f            1
 Network   8.6.6.1         3.3.3.6         1665     32 8000000d            0
 Network   8.6.12.1        3.3.3.1           21     32 8000000e            0
 Network   8.6.13.1        3.3.3.1          367     32 8000000e            0
 Network   8.6.24.4        3.3.3.4            8     32 8000000e            0
 Network   8.6.35.5        3.3.3.5         1628     32 8000000d            0
 Network   8.6.46.6        3.3.3.6         1565     32 8000000d            0
 Network   8.6.56.6        3.3.3.6          346     32 8000000e            0
 Network   30.0.0.1        30.0.0.1         108     32 8000000e            0

AS External Database
----------------------------------------------------------------------------
 Type      LinkState ID    AdvRouter        Age    Len Sequence       Metric
 External  1.1.1.0         30.0.0.1          27     36 8000000e            1
 External  10.1.101.0      30.0.0.1          86     36 8000000e            1
 External  10.1.103.0      30.0.0.1          99     36 8000000e            1
 External  20.1.1.0        2.1.3.1         1240     36 8000000d            1
 External  20.1.2.0        2.1.3.1         1240     36 8000000d            1
 External  20.1.3.0        2.1.3.1         1240     36 8000000d            1
 External  20.1.4.0        2.1.3.1         1240     36 8000000d            1
 External  20.1.5.0        2.1.3.1         1240     36 8000000d            1
