CPU utilization statistics at 2026-06-16 11:46:30 357 ms
System CPU Using Percentage :  11%
CPU utilization for five seconds: 11%, one minute: 11%, five minutes: 10%.
Max CPU Usage :                16%
Max CPU Usage Stat. Time : 2026-06-15 12:16:45 234 ms
State: Non-overload
Overload threshold:  90%, Overload clear threshold:  75%, Duration:  480s
---------------------------
ServiceName  UseRate
---------------------------
SYSTEM           11%
AAA               0%
ARP               0%
CMF               0%
DEVICE            0%
DHCP              0%
EUM               0%
FEA               0%
FEC               0%
FIBRESM           0%
IFM               0%
IP STACK          0%
LLDP              0%
LOCAL PKT         0%
MSTP              0%
ND                0%
OAM               0%
OSPF              0%
PNP               0%
RGM               0%
RM                0%
SLA               0%
SMLK              0%
SVRO              0%
TNLM              0%
TUNNEL            0%
VLAN              0%
VRRP              0%
---------------------------
CPU Usage Details
----------------------------------------------------------------
CPU     Current  FiveSec   OneMin  FiveMin  Max MaxTime
----------------------------------------------------------------
cpu0        91%      91%      92%      90%  98% 2026-06-16 00:58:26
cpu1        23%      23%      24%      23%  59% 2026-06-15 21:29:06
cpu2         7%       6%       7%       7%  99% 2026-06-15 13:25:36
cpu3         5%       5%       6%       5%  99% 2026-06-15 19:13:56
cpu4         5%       5%       6%       4%  99% 2026-06-15 13:51:36
cpu5         5%       4%       5%       5%  99% 2026-06-15 12:32:56
cpu6         5%       4%       5%       5%  99% 2026-06-15 12:37:57
cpu7         5%       4%       5%       4%  14% 2026-06-15 16:37:26
cpu8         5%       5%       6%       5%  99% 2026-06-15 13:42:36
cpu9         6%       5%       6%       5%  99% 2026-06-15 13:43:36
cpu10        5%       4%       6%       5%  99% 2026-06-15 12:48:47
cpu11        5%       5%       6%       5%  99% 2026-06-15 13:45:26
cpu12        6%       5%       5%       5%  99% 2026-06-15 13:57:16
cpu13        6%       5%       5%       5%  99% 2026-06-15 13:24:06
cpu14        5%       5%       5%       5%  99% 2026-06-15 12:40:17
cpu15        5%       5%       5%       5%  99% 2026-06-15 13:23:46
cpu16        5%       5%       5%       5%  99% 2026-06-15 13:08:16
cpu17        5%       5%       5%       5%  99% 2026-06-15 12:16:06
cpu18        5%       5%       5%       5%  99% 2026-06-15 13:50:36
cpu19        5%       5%       5%       5%  99% 2026-06-15 15:41:16
cpu20        6%       6%       6%       5%  12% 2026-06-15 12:16:47
cpu21       99%      99%      96%      36%  99% 2026-06-15 12:17:36
cpu22        5%       5%       5%       3%  99% 2026-06-15 12:26:47
cpu23        5%       5%       7%      12%  99% 2026-06-15 12:25:36
cpu24        5%       6%      46%      17%  99% 2026-06-15 14:05:17
cpu25       96%      99%      56%      13%  99% 2026-06-15 12:33:26
cpu26        5%       5%       5%       2%  99% 2026-06-15 12:27:47
cpu27        5%       5%       5%       4%  99% 2026-06-15 12:29:07
cpu28        0%       0%       0%       0%  99% 2026-06-15 12:49:37
cpu29        5%       5%       5%       5%  99% 2026-06-15 14:21:46
cpu30        6%       6%       5%       4%  99% 2026-06-15 12:16:17
cpu31        5%       6%       5%       3%  99% 2026-06-15 13:02:46
cpu32        5%       6%       5%       4%  99% 2026-06-15 12:17:36
cpu33        0%       0%       0%       2%  99% 2026-06-15 13:18:26
cpu34        6%       6%       5%       4%  99% 2026-06-15 12:29:07
cpu35        7%       8%       7%       7%  99% 2026-06-15 12:17:36
cpu36        8%       5%       5%       4%  99% 2026-06-15 13:39:06
cpu37        6%       6%       5%       4%  99% 2026-06-15 13:33:16
cpu38        6%       6%       5%       4%  99% 2026-06-15 12:19:36
cpu39        6%       6%       5%       4%  99% 2026-06-15 12:36:37
cpu40        1%       1%       1%       1%   8% 2026-06-15 12:16:47
cpu41        6%       5%       5%       6%  99% 2026-06-15 15:32:26
