
OSPF Process 1 with Router ID 10.1.254.1
Link State Database

Area: 0.0.0.0
----------------------------------------------------------------------------
 Type      LinkState ID    AdvRouter        Age    Len Sequence       Metric
 Router    10.1.254.1      10.1.254.1      1805     72 80000029            1
 Router    10.1.254.2      10.1.254.2      1570     72 80000029            1
 Router    10.1.254.3      10.1.254.3        99     96 80000031            1
 Router    10.1.254.4      10.1.254.4       100     96 80000030        65500
 Router    10.1.254.6      10.1.254.6       268     84 80000026            1
 Sum-Net   10.1.10.0       10.1.254.1      1432     28 80000027            1
 Sum-Net   10.1.10.0       10.1.254.2      1405     28 80000027            1
 Sum-Net   10.1.10.254     10.1.254.1       176     28 80000028            1
 Sum-Net   10.1.10.254     10.1.254.2       121     28 80000028            2
 Sum-Net   10.1.20.0       10.1.254.1      1636     28 80000027            1
 Sum-Net   10.1.20.0       10.1.254.2      1531     28 80000027            1
 Sum-Net   10.1.20.254     10.1.254.1      1611     28 80000027            1
 Sum-Net   10.1.20.254     10.1.254.2       218     28 80000028            2
 Sum-Net   10.1.30.0       10.1.254.1      1536     28 80000027            1
 Sum-Net   10.1.30.0       10.1.254.2      1640     28 80000027            1
 Sum-Net   10.1.30.254     10.1.254.1       231     28 80000028            2
 Sum-Net   10.1.30.254     10.1.254.2      1112     28 80000027            1
 Sum-Net   10.1.40.0       10.1.254.1        49     28 80000028            1
 Sum-Net   10.1.40.0       10.1.254.2      1554     28 80000027            1
 Sum-Net   10.1.40.254     10.1.254.1       860     28 80000027            2
 Sum-Net   10.1.40.254     10.1.254.2       103     28 80000028            1
 Sum-Net   10.1.50.0       10.1.254.3        99     28 80000029            2
 Sum-Net   10.1.50.0       10.1.254.4       100     28 80000029        65501
 Sum-Net   10.1.60.0       10.1.254.3        99     28 80000029            2
 Sum-Net   10.1.60.0       10.1.254.4       100     28 80000029        65501
 Sum-Net   10.1.110.0      10.1.254.1      1371     28 80000027            1
 Sum-Net   10.1.110.0      10.1.254.2       385     28 80000028            1
