
OSPF Process 100 with Router ID 3.3.3.3
Link State Database

Area: 0.0.0.0
----------------------------------------------------------------------------
 Type      LinkState ID    AdvRouter        Age    Len Sequence       Metric
 Router    3.3.3.1         3.3.3.1         1567     96 8000002c            5
 Router    3.3.3.2         3.3.3.2          550     60 8000002c            1
 Router    3.3.3.3         3.3.3.3         1687     60 8000002c            1
 Router    3.3.3.4         3.3.3.4         1091     60 8000002c            1
 Router    3.3.3.5         3.3.3.5         1499     60 8000002c            1
 Router    3.3.3.6         3.3.3.6         1116     60 8000002c            5
 Network   8.6.12.1        3.3.3.1          695     32 8000002a            0
 Network   8.6.13.1        3.3.3.1          756     32 8000002a            0
 Network   8.6.24.4        3.3.3.4         1171     32 8000002a            0
 Network   8.6.35.5        3.3.3.5         1289     32 8000002a            0
 Network   8.6.46.4        3.3.3.4         1134     32 8000002a            0
 Network   8.6.56.6        3.3.3.6         1190     32 8000002a            0
