
OSPF Process 100 with Router ID 3.3.3.5
Link State Database

Area: 0.0.0.0
----------------------------------------------------------------------------
 Type      LinkState ID    AdvRouter        Age    Len Sequence       Metric
 Router    2.1.3.1         2.1.3.1         1240     36 8000000f            1
 Router    3.3.3.1         3.3.3.1          921    144 80000013            1
 Router    3.3.3.2         3.3.3.2          198     60 80000010            1
 Router    3.3.3.3         3.3.3.3         1596     60 8000000f            1
 Router    3.3.3.4         3.3.3.4         1652     60 8000000f            1
 Router    3.3.3.5         3.3.3.5         1306     60 8000000f            1
 Router    3.3.3.6         3.3.3.6         1578     96 80000010            1
 Router    30.0.0.1        30.0.0.1         179     36 8000000f            1
 Network   8.6.6.1         3.3.3.6         1672     32 8000000d            0
 Network   8.6.12.1        3.3.3.1           34     32 8000000e            0
 Network   8.6.13.1        3.3.3.1          380     32 8000000e            0
 Network   8.6.24.4        3.3.3.4           17     32 8000000e            0
 Network   8.6.35.5        3.3.3.5         1638     32 8000000d            0
 Network   8.6.46.6        3.3.3.6         1572     32 8000000d            0
 Network   8.6.56.6        3.3.3.6          353     32 8000000e            0
 Network   30.0.0.1        30.0.0.1         121     32 8000000e            0

AS External Database
----------------------------------------------------------------------------
 Type      LinkState ID    AdvRouter        Age    Len Sequence       Metric
 External  1.1.1.0         30.0.0.1          39     36 8000000e            1
 External  10.1.101.0      30.0.0.1          99     36 8000000e            1
 External  10.1.103.0      30.0.0.1         112     36 8000000e            1
 External  20.1.1.0        2.1.3.1         1247     36 8000000d            1
 External  20.1.2.0        2.1.3.1         1247     36 8000000d            1
 External  20.1.3.0        2.1.3.1         1247     36 8000000d            1
 External  20.1.4.0        2.1.3.1         1247     36 8000000d            1
 External  20.1.5.0        2.1.3.1         1247     36 8000000d            1
